Player ID,Player Name
393.0,Austin Rivers
317.0,Darius Miller
1993.0,Brian Roberts
1992.0,Nando De Colo
2004.0,Tony Wroten
2002.0,Maalik Wayns
160.0,Evan Fournier
2001.0,Quincy Miller
1996.0,Thomas Robinson
1997.0,Marquis Teague
1984.0,Kevin Murphy
278.0,Damian Lillard
275.0,Meyers Leonard
31.0,Will Barton
1985.0,Victor Claver
1982.0,Robert Sacre
455.0,Jonas Valanciunas
402.0,Terrence Ross
1994.0,Ben Hansbrough
30.0,Harrison Barnes
1998.0,Festus Ezeli
185.0,Draymond Green
1999.0,Kendall Marshall
2005.0,Perry Jones III
267.0,Jeremy Lamb
2008.0,Pablo Prigioni
2009.0,Chris Copeland
1986.0,Joel Freeland
255.0,Michael Kidd-Gilchrist
1995.0,Orlando Johnson
2012.0,Andrew Nicholson
352.0,Kyle O'Quinn
2010.0,Doron Lamb
2007.0,John Jenkins
2006.0,Alexey Shved
36.0,Kent Bazemore
2011.0,Jeffery Taylor
2016.0,Scott Machado
2013.0,Tornike Shengelia
2014.0,Tyshawn Taylor
2018.0,Viacheslav Kravtsov
2017.0,DeQuan Jones
193.0,Maurice Harkless
2000.0,Luke Zeller
2003.0,Arnett Moultrie
410.0,Mike Scott
2019.0,Diante Garrett
2015.0,Mirza Teletovic
205.0,John Henson
2021.0,Darius Johnson-Odom
2020.0,Quincy Acy
372.0,Miles Plumlee
2022.0,Kevin Jones
2023.0,Jarvis Varnado
45.0,Patrick Beverley
2024.0,Chris Johnson
35.0,Aron Baynes
2025.0,Fab Melo
2026.0,Tim Ohlbrecht
2027.0,Henry Sims
2028.0,Chris Wright
215.0,Justin Holiday
2029.0,Josh Akognon
357.0,Victor Oladipo
212.0,Solomon Hill
75.0,Reggie Bullock
2030.0,Ryan Kelly
426.0,Tony Snell
2031.0,Erik Murphy
86.0,Michael Carter-Williams
2054.0,Brandon Davies
2055.0,Hollis Thompson
81.0,Kentavious Caldwell-Pope
2039.0,Peyton Siva
2040.0,Tony Mitchell
2041.0,Gigi Datome
2038.0,Glen Rice
129.0,Gorgui Dieng
2052.0,Robbie Hummel
2053.0,Shabazz Muhammad
309.0,Ben McLemore
2032.0,Vitor Faverani
358.0,Kelly Olynyk
2033.0,Phil Pressey
2034.0,Dwight Buycks
2044.0,Nate Wolters
191.0,Tim Hardaway Jr.
15.0,Giannis Antetokounmpo
2045.0,Miroslav Raduljica
2042.0,Arinze Onuaku
2036.0,Ognjen Kuzmic
2035.0,Elias Harris
2037.0,Nemanja Nedovic
2048.0,Anthony Bennett
371.0,Mason Plumlee
123.0,Matthew Dellavedova
491.0,Cody Zeller
176.0,Rudy Gobert
3.0,Steven Adams
99.0,Ian Clark
394.0,Andre Roberson
409.0,Dennis Schroder
2050.0,Gal Mekel
2049.0,Pero Antic
2051.0,Ricky Ledo
2046.0,Nick Calathes
273.0,Alex Len
2056.0,Archie Goodwin
2057.0,Dionte Christmas
109.0,Allen Crabbe
2058.0,Toure' Murry
2043.0,Jeff Withey
2047.0,Jamaal Franklin
2059.0,James Southerland
2060.0,Sergey Karasev
2063.0,Chris Smith
120.0,Dewayne Dedmon
2064.0,Shane Larkin
71.0,Lorenzo Brown
76.0,Trey Burke
2062.0,Carrick Felix
2061.0,Ray McCallum
376.0,Otto Porter Jr.
82.0,Isaiah Canaan
114.0,Seth Curry
303.0,CJ McCollum
348.0,James Nunnally
108.0,Robert Covington
2065.0,Vander Blue
2066.0,Adonis Thomas
2067.0,Chris Babb
337.0,Mike Muscala
116.0,Troy Daniels
2068.0,Tony Mitchell
2069.0,Justin Hamilton
2070.0,Jorge Gutierrez
2071.0,Shane Edwards
1989.0,Royce White
2072.0,Casper Ware
430.0,DJ Stephens
2073.0,Scotty Hopson
2074.0,Willie Reed
369.0,Elfrid Payton
177.0,Aaron Gordon
2075.0,Devyn Marble
12.0,Kyle Anderson
2076.0,Tarik Black
100.0,Jordan Clarkson
2077.0,Kostas Papanikolaou
387.0,Julius Randle
54.0,Bojan Bogdanovic
420.0,Marcus Smart
2083.0,Cory Jefferson
475.0,Andrew Wiggins
2086.0,Jordan Adams
268.0,Zach LaVine
349.0,Jusuf Nurkic
130.0,Spencer Dinwiddie
345.0,Nerlens Noel
2079.0,KJ McDaniels
2081.0,Damjan Rudez
2080.0,JaKarr Sampson
341.0,Shabazz Napier
146.0,James Ennis III
305.0,Doug McDermott
321.0,Nikola Mirotic
2089.0,Cameron Bairstow
2090.0,Cleanthony Early
2088.0,Tyler Ennis
362.0,Jabari Parker
2078.0,PJ Hairston
218.0,Rodney Hood
151.0,Dante Exum
226.0,Joe Ingles
429.0,Nik Stauskas
197.0,Joe Harris
2091.0,Travis Wear
2093.0,Zoran Dragic
2084.0,James Young
2094.0,Nick Johnson
2095.0,Andre Dawkins
2087.0,Jarnell Stokes
2085.0,Lucas Nogueira
2096.0,Russ Smith
83.0,Clint Capela
2092.0,Alex Kirk
2100.0,Kalin Lucas
2098.0,Will Cherry
2099.0,Bruno Caboclo
2101.0,Erick Green
395.0,Glenn Robinson III
379.0,Dwight Powell
2082.0,Shayne Whittington
469.0,T.J. Warren
2103.0,Drew Gordon
196.0,Gary Harris
2104.0,Markel Brown
459.0,Noah Vonleh
182.0,Jerami Grant
2106.0,Eric Moreland
2107.0,Grant Jerrett
2105.0,CJ Wilcox
2108.0,Ronald Roberts Jr.
2109.0,Damien Inglis
2110.0,Johnny O'Bryant III
2111.0,Mitch McGary
2112.0,Furkan Aldemir
2113.0,Patrick Christopher
2102.0,Adreian Payne
2114.0,Elijah Millsap
168.0,Langston Galloway
244.0,Tyler Johnson
2115.0,Larry Drew II
2116.0,James Michael McAdoo
187.0,JaMychal Green
163.0,Tim Frazier
2118.0,Joffrey Lauvergne
2117.0,David Stockton
2119.0,Jack Cooley
2120.0,Bryce Cotton
2121.0,Jerrelle Benimon
2122.0,Jarell Eddie
2123.0,Jabari Brown
2124.0,Sean Kilpatrick
2125.0,David Wear
2126.0,Sim Bhullar
243.0,Stanley Johnson
2128.0,Lamar Patterson
354.0,Jahlil Okafor
304.0,T.J. McConnell
217.0,Richaun Holmes
486.0,Christian Wood
403.0,Terry Rozier
2137.0,Jordan Mickey
485.0,Justise Winslow
252.0,Frank Kaminsky
2132.0,Aaron Harrison
91.0,Willie Cauley-Stein
208.0,Mario Hezonja
360.0,Kelly Oubre Jr.
2133.0,Joe Young
380.0,Norman Powell
452.0,Myles Turner
105.0,Pat Connaughton
333.0,Emmanuel Mudiay
194.0,Montrezl Harrell
121.0,Sam Dekker
246.0,Nikola Jokic
378.0,Kristaps Porzingis
183.0,Jerian Grant
2131.0,Rashad Vaughn
57.0,Devin Booker
11.0,Justin Anderson
216.0,Rondae Hollis-Jefferson
343.0,Raul Neto
290.0,Trey Lyles
2129.0,Sasha Kaun
447.0,Karl-Anthony Towns
49.0,Nemanja Bjelica
405.0,D'Angelo Russell
2135.0,Marcelo Huertas
2136.0,Anthony Brown
312.0,Salah Mejri
2138.0,Edy Tavares
2139.0,RJ Hunter
2134.0,Luis Montero
154.0,Cristiano Felicio
368.0,Cameron Payne
296.0,Boban Marjanovic
340.0,Larry Nance Jr.
377.0,Bobby Portis
391.0,Josh Richardson
2140.0,Duje Dukan
249.0,Tyus Jones
2141.0,Cliff Alexander
487.0,Delon Wright
298.0,Jarell Martin
2130.0,Tibor Pleiss
418.0,Jonathon Simmons
2142.0,Josh Huestis
2127.0,Darrun Hilliard
2143.0,Branden Dawson
2144.0,Rakeem Christmas
2145.0,JJ O'Brien
2146.0,Keith Appling
2147.0,Bryce Dejean-Jones
282.0,Kevon Looney
310.0,Jordan McRae
2148.0,Thanasis Antetokounmpo
2149.0,Chris McCullough
2150.0,Alex Stepheson
2151.0,Axel Toupane
2152.0,Briante Weber
2153.0,Coty Clarke
477.0,Alan Williams
2154.0,Xavier Munford
2155.0,John Holland
207.0,Willy Hernangomez
2156.0,Mindaugas Kuzminskas
25.0,Ron Baker
2158.0,Patrick McCaw
159.0,Bryn Forbes
2157.0,Nicolas Laprovittola
2159.0,Joel Bolomboy
269.0,Jake Layman
2165.0,Nicolas Brussino
158.0,Dorian Finney-Smith
416.0,Pascal Siakam
373.0,Jakob Poeltl
2163.0,Michael Gbinije
143.0,Henry Ellenson
210.0,Buddy Hield
335.0,Jamal Murray
206.0,Juancho Hernangomez
38.0,Malik Beasley
127.0,Cheick Diallo
70.0,Jaylen Brown
232.0,Demetrius Jackson
2160.0,Isaiah Whitehead
65.0,Malcolm Brogdon
181.0,Treveon Graham
295.0,Thon Maker
407.0,Dario Saric
145.0,Joel Embiid
406.0,Domantas Sabonis
2164.0,Semaj Christon
1.0,Alex Abrines
288.0,Timothe Luwawu-Cabarrot
227.0,Brandon Ingram
307.0,Rodney McGruder
198.0,Andrew Harrison
139.0,Kris Dunn
26.0,Wade Baldwin IV
2162.0,Deyonta Davis
97.0,Marquese Chriss
454.0,Tyler Ulis
43.0,Dragan Bender
392.0,Malachi Richardson
2170.0,Malcolm Delaney
383.0,Taurean Prince
2168.0,Daniel Ochefu
42.0,DeAndre' Bembry
2169.0,Sheldon Mac
456.0,Denzel Valentine
44.0,Davis Bertans
2171.0,AJ Hammons
2161.0,Kyle Wiltjer
2173.0,Stephen Zimmerman
2172.0,Kay Felder
483.0,Troy Williams
2174.0,Maurice Ndour
334.0,Dejounte Murray
344.0,Georges Niang
408.0,Tomas Satoransky
2167.0,Diamond Stone
266.0,Skal Labissiere
493.0,Ivica Zubac
2175.0,Danuel House Jr.
2166.0,Paul Zipser
2177.0,Tim Quarterman
157.0,Yogi Ferrell
458.0,Fred VanVleet
2178.0,Jonathan Gibson
2179.0,Marshall Plumlee
247.0,Derrick Jones Jr.
277.0,Caris LeVert
248.0,Damian Jones
2180.0,Chinanu Onuaku
2181.0,Pierre Jackson
2176.0,Georgios Papagiannis
386.0,Chasson Randle
2182.0,Okaro White
2183.0,Mike Tobey
2184.0,Marcus Georges-Hunt
2185.0,Brice Johnson
106.0,Quinn Cook
2186.0,Ben Bentil
350.0,David Nwaba
2187.0,Shawn Long
2188.0,Jarrod Uthoff
412.0,Wayne Selden
2189.0,Gary Payton II
381.0,Alex Poythress
2190.0,Isaiah Taylor
2191.0,Patricio Garino
41.0,Jordan Bell
434.0,Jayson Tatum
353.0,Semi Ojeleye
339.0,Abdel Nader
439.0,Daniel Theis
324.0,Malik Monk
23.0,Dwayne Bacon
254.0,Luke Kennard
270.0,TJ Leaf
14.0,Ike Anigbogu
9.0,Jarrett Allen
417.0,Ben Simmons
165.0,Markelle Fultz
322.0,Donovan Mitchell
351.0,Royce O'Neale
229.0,Jonathan Isaac
4.0,Bam Adebayo
47.0,Jabari Bird
72.0,Sterling Brown
473.0,Derrick White
2198.0,Brandon Paul
66.0,Dillon Brooks
2192.0,Charles Cooke
2193.0,Jalen Jones
234.0,Josh Jackson
433.0,Caleb Swanigan
2195.0,Alec Peters
2196.0,Mike James
102.0,Zach Collins
421.0,Dennis Smith Jr.
101.0,John Collins
257.0,Maxi Kleber
2194.0,Josh Magette
161.0,De'Aaron Fox
235.0,Justin Jackson
299.0,Frank Mason
297.0,Lauri Markkanen
18.0,OG Anunoby
19.0,Ryan Arcidiacono
308.0,Alfonzo McKinnie
50.0,Antonio Blakeney
156.0,Terrance Ferguson
347.0,Frank Ntilikina
2199.0,Dakari Johnson
134.0,Damyean Dotson
27.0,Lonzo Ball
265.0,Kyle Kuzma
437.0,Milos Teodosic
89.0,Alex Caruso
445.0,Sindarius Thornwell
359.0,Cedi Osman
2201.0,Gian Clavell
202.0,Josh Hart
488.0,Guerschon Yabusele
133.0,Tyler Dorsey
230.0,Wes Iwundu
385.0,Ivan Rabb
384.0,Zhou Qi
2197.0,Matt Williams Jr.
2203.0,Mangok Mathiang
2204.0,Marcus Paige
53.0,Bogdan Bogdanovic
2205.0,Jawun Evans
260.0,Furkan Korkmaz
2206.0,Matt Costello
2207.0,Jacob Wiley
46.0,Khem Birch
484.0,D.J. Wilson
60.0,Tony Bradley
492.0,Ante Zizic
93.0,Tyler Cavanaugh
74.0,Thomas Bryant
2208.0,Derrick Walton Jr.
478.0,C.J. Williams
190.0,Daniel Hamilton
2211.0,Antonius Cleveland
2212.0,Jacob Pullen
289.0,Tyler Lydon
2209.0,Vincent Hunter
2213.0,London Perrantes
110.0,Torrey Craig
2202.0,Kobi Simmons
2210.0,Jamil Wilson
2214.0,Yakuba Ouattara
331.0,Johnathan Motley
2216.0,Kadeem Allen
2217.0,Jamel Artis
2215.0,Malcolm Miller
2218.0,Kyle Collinsworth
2219.0,Milton Doyle
323.0,Naz Mitrou-Long
466.0,Tyrone Wallace
390.0,Davon Reed
2220.0,Reggie Hearn
2222.0,Myke Henry
2221.0,Nigel Hayes
2223.0,Ben Moore
2224.0,James Webb III
2225.0,Josh Gray
2226.0,Erik McCree
261.0,Luke Kornet
209.0,Isaiah Hicks
330.0,Monte Morris
233.0,Frank Jackson
135.0,PJ Dozier
2227.0,Andrew White III
396.0,Devin Robinson
2229.0,Walter Lemon Jr.
2228.0,Trey McKinney-Jones
199.0,Shaquille Harrison
327.0,Jaylen Morris
238.0,Amile Jefferson
2230.0,Xavier Rathan-Mayes
2231.0,Rodney Purvis
2232.0,Jameel Warney
272.0,Damion Lee
58.0,Chris Boucher
366.0,Justin Patton
2233.0,Omari Johnson
432.0,Edmond Sumner
2234.0,Andre Ingram
2235.0,Aaron Jackson
414.0,Landry Shamet
55.0,Jonah Bolden
128.0,Hamidou Diallo
78.0,Deonte Burton
131.0,Donte DiVincenzo
62.0,Miles Bridges
69.0,Bruce Brown
264.0,Rodions Kurucs
281.0,Zach Lofton
336.0,Dzanan Musa
370.0,Theo Pinson
231.0,Jaren Jackson Jr.
213.0,Aaron Holiday
28.0,Mo Bamba
63.0,Isaiah Briscoe
300.0,Yante Maten
490.0,Trae Young
449.0,Allonzo Trier
259.0,Kevin Knox
399.0,Mitchell Robinson
428.0,Omari Spellman
221.0,Kevin Huerter
413.0,Collin Sexton
480.0,Kenrich Williams
98.0,Gary Clark
201.0,Isaiah Hartenstein
32.0,Keita Bates-Diop
147.0,Drew Eubanks
314.0,Chimezie Metu
24.0,Marvin Bagley III
174.0,Harry Giles III
166.0,Wenyen Gabriel
8.0,Grayson Allen
175.0,Shai Gilgeous-Alexander
471.0,Thomas Welsh
398.0,Jerome Robinson
22.0,Deandre Ayton
132.0,Luka Doncic
73.0,Jalen Brunson
355.0,Elie Okobo
61.0,Mikal Bridges
64.0,Ryan Broekhoff
427.0,Ray Spalding
85.0,Wendell Carter Jr.
222.0,Chandler Hutchison
7.0,Rawle Alkins
68.0,Troy Brown Jr.
56.0,Isaac Bonga
338.0,Svi Mykhailiuk
468.0,Brad Wanamaker
240.0,Alize Johnson
148.0,Jacob Evans
2.0,Jaylen Adams
287.0,Jordan Loyd
162.0,Melvin Frazier Jr.
180.0,Devonte' Graham
356.0,Josh Okogie
292.0,Daryl Macon
479.0,Johnathan Williams
5.0,DeVaughn Akoon-Purcell
476.0,Robert Williams III
313.0,De'Anthony Melton
397.0,Duncan Robinson
419.0,Anfernee Simons
462.0,Moritz Wagner
142.0,Vincent Edwards
438.0,Jared Terrell
87.0,Jevon Carter
441.0,Khyri Thomas
126.0,Marcus Derrickson
320.0,Shake Milton
470.0,Yuta Watanabe
3089.0,Gary Trent Jr.
119.0,Tyler Davis
3091.0,Brandon Goodwin
3090.0,Jaron Blossomgame
141.0,Trevon Duval
256.0,George King
149.0,Keenan Evans
52.0,Trevon Bluiett
92.0,Troy Caupain
45947.0,Donte Grantham
293.0,J.P. Macura
464.0,Lonnie Walker IV
3092.0,Haywood Highsmith
3450.0,Deng Adel
16.0,Kostas Antetokounmpo
3943.0,Julian Washburn
457.0,Jarred Vanderbilt
5117.0,Mitchell Creek
5279.0,Emanuel Terry
5471.0,Brandon Sampson
122.0,Angel Delgado
46449661.0,Jordan Sibert
50191.0,Bonzie Colson
50815.0,BJ Johnson
50966.0,Cameron Reynolds
50609.0,Dairis Bertans
50661.0,Chris Chiozza
2116373.0,Dusty Hannahs
50823.0,Jemerrio Jones
425.0,Zhaire Smith
50793.0,Isaac Humphries
50737.0,Billy Garrett
50729.0,Michael Frazier
666692.0,Mfiondu Kabengele
666743.0,Terance Mann
667302.0,Nicolo Melli
666530.0,Terence Davis
666630.0,Dewan Hernandez
666400.0,Nickeil Alexander-Walker
666729.0,Nassir Little
375.0,Michael Porter Jr.
666429.0,Darius Bazley
666697.0,Stanton Kidd
666950.0,P.J. Washington
666956.0,Coby White
666577.0,Daniel Gafford
666581.0,Darius Garland
666849.0,Kevin Porter Jr.
666517.0,Tyler Cook
666940.0,Dean Wade
666609.0,Rui Hachimura
666885.0,Admiral Schofield
666754.0,Garrison Mathews
666871.0,Justin Robinson
666633.0,Tyler Herro
50927.0,Kendrick Nunn
666786.0,Ja Morant
666607.0,Marko Guduric
666505.0,Brandon Clarke
666894.0,Chris Silva
666821.0,KZ Okpala
666442.0,Goga Bitadze
666523.0,Jarrett Culver
666923.0,Matisse Thybulle
666551.0,Carsen Edwards
666965.0,Grant Williams
666423.0,RJ Barrett
666464.0,Ignas Brazdeikis
666656.0,De'Andre Hunter
666860.0,Cameron Reddish
666564.0,Bruno Fernando
666831.0,Eric Paschall
666848.0,Jordan Poole
666460.0,Ky Bowman
666604.0,Javonte Green
666747.0,Caleb Martin
666748.0,Cody Martin
666626.0,Jaxson Hayes
666616.0,Jared Harper
666672.0,Justin James
666463.0,Jarrell Brantley
666808.0,Zach Norvell Jr.
666454.0,Jordan Bone
666846.0,Vincent Poirier
666560.0,Tacko Fall
666919.0,Matt Thomas
666679.0,Cameron Johnson
666650.0,Talen Horton-Tucker
666610.0,Devon Hall
666713.0,Romeo Langford
666509.0,Chris Clemons
666543.0,Sekou Doumbouya
666489.0,Vlatko Cancar
666459.0,Brian Bowen II
666824.0,Miye Oni
666508.0,Nicolas Claxton
666703.0,John Konchar
666767.0,Jordan McLaughlin
666809.0,Jaylen Nowell
666474.0,Charles Brown
666837.0,Norvel Pelle
666476.0,Moses Brown
666641.0,Jaylen Hoard
666963.0,Nigel Williams-Goss
666468.0,Oshae Brissett
666751.0,Kelan Martin
666675.0,DaQuan Jeffries
666502.0,Zylan Cheatham
666682.0,Keldon Johnson
667378.0,Naz Reid
666908.0,Max Strus
666788.0,Juwan Morgan
666608.0,Kyle Guy
666952.0,Tremont Waters
666847.0,Shamorie Ponds
666891.0,Marial Shayok
666676.0,Ty Jerome
666541.0,Luguentz Dort
666762.0,Jalen McDaniels
666486.0,Devontae Cacok
1358055.0,Anzejs Pasecniks
666698.0,Louis King
1280857.0,Kevin Hervey
666930.0,Rayjon Tucker
666900.0,Alen Smailagic
666511.0,Amir Coffey
666859.0,Josh Reaves
1573276.0,Levi Randolph
1567838.0,Paul Watson
666976.0,Justin Wright-Foreman
666720.0,Jalen Lecque
1687493.0,Matt Mooney
666969.0,Zion Williamson
666783.0,Adam Mokoka
666717.0,Vic Law
666653.0,William Howard
1603383.0,Gabe Vincent
666873.0,Isaiah Roby
666453.0,Marques Bolden
666750.0,Jeremiah Martin
1891701.0,Eric Mika
666827.0,Tariq Owens
666401.0,Kyle Alexander
666925.0,Juan Toscano-Anderson
666953.0,Quinndary Weatherspoon
1986689.0,Malik Newman
96.0,Joe Chealey
666611.0,Donta Hall
666794.0,Mychal Mulder
666971.0,Dylan Windler
666881.0,Luka Samanic
2270852.0,Sir'Dominic Pointer
666451.0,Bol Bol
3547240.0,James Wiseman
3547169.0,Reggie Perry
3547247.0,Isaac Okoro
3547239.0,LaMelo Ball
3547252.0,Vernon Carey Jr.
3547238.0,Anthony Edwards
3547241.0,Killian Hayes
3547256.0,Saddiq Bey
3547259.0,Jaden McDaniels
3547243.0,Obi Toppin
3547269.0,Immanuel Quickley
666818.0,Chuma Okeke
3547251.0,Cole Anthony
3547249.0,Precious Achiuwa
3547245.0,Tyrese Haliburton
3547304.0,Facundo Campazzo
3547262.0,Jahmi'us Ramsey
666446.0,Keljin Blevins
3547095.0,Udoka Azubuike
3547164.0,CJ Elleby
3547242.0,Deni Avdija
3547254.0,Tyrese Maxey
3547302.0,Anthony Gill
3547276.0,Payton Pritchard
3547299.0,Sam Merrill
3547248.0,Patrick Williams
3547295.0,Nathan Knight
3547289.0,Skylar Mays
3547246.0,Devin Vassell
3547287.0,Desmond Bane
3547300.0,Sean McDermott
3547274.0,Tre Jones
3547275.0,Malachi Flynn
3547264.0,Jalen Smith
3547258.0,Josh Green
3547296.0,Ty-Shon Alexander
3547260.0,Kira Lewis Jr.
3547207.0,Jordan Nwora
3547250.0,Aaron Nesmith
3547283.0,Markus Howard
3547285.0,Xavier Tillman
3547253.0,Theo Maledon
3547271.0,Aleksej Pokusevski
3547290.0,Josh Hall
3547273.0,Cassius Stanley
3547301.0,Jae'Sean Tate
3547306.0,Brodric Thomas
3547291.0,Mason Jones
3547263.0,Daniel Oturu
3547293.0,Naji Marshall
3547267.0,Isaiah Stewart
3547298.0,Saben Lee
3547257.0,R.J. Hampton
3547279.0,Lamar Stevens
2309958.0,Jontay Porter
3547282.0,Nick Richards
3547284.0,Karim Mane
3547272.0,Isaiah Joe
3547197.0,Devon Dotson
3547266.0,Elijah Hughes
3547281.0,Nate Hinton
666755.0,Dakota Mathias
3547294.0,Kenyon Martin Jr.
3547297.0,Trent Forrest
3547261.0,Nico Mannion
3547292.0,Jalen Harris
3547265.0,Tyler Bey
3547270.0,Paul Reed
3547286.0,Cassius Winston
3547244.0,Onyeka Okongwu
3547303.0,Will Magnay
3547255.0,Tyrell Terry
3547288.0,Robert Woodard II
666899.0,Deividas Sirvydis
3547278.0,Ashton Hagans
3547163.0,Mamadi Diakite
3547215.0,Killian Tillie
3547268.0,Zeke Nnaji
3547277.0,Grant Riller
3547305.0,Nate Darling
7155648.0,Anthony Lamb
9051997.0,Armoni Brooks
3546977.0,Greg Whittington
9177971.0,Devin Cannady
9318184.0,Freddie Gillespie
9338307.0,Malik Fitts
666570.0,Robert Franks
666467.0,Amida Brimah
9530711.0,Gabriel Deck
4197307.0,Marcos Louzada Silva
11558583.0,Cameron Oliver
3547280.0,Jay Scrubb
11755528.0,Elijah Bryant
17553992.0,Moses Moody
17553995.0,Austin Reaves
17896059.0,Sandro Mamukelashvili
17896048.0,Cam Thomas
18170939.0,Georgios Kalaitzakis
17896030.0,Chris Duarte
17896037.0,James Bouknight
17896035.0,Isaiah Jackson
17896032.0,Kai Jones
17895983.0,Ayo Dosunmu
17896056.0,Luka Garza
17896063.0,Jericho Sims
17895858.0,Quentin Grimes
17896060.0,Sam Hauser
17896076.0,Evan Mobley
17896027.0,Ziaire Williams
17896067.0,Santi Aldama
17554003.0,RJ Nembhard Jr.
18677986.0,Trey Murphy III
17896024.0,Herbert Jones
17896053.0,Aaron Henry
4197105.0,Petr Cornelie
17553994.0,Davion Mitchell
17896028.0,Greg Brown III
17896055.0,Scottie Barnes
17896094.0,Dalano Banton
17896039.0,Justin Champagnie
17896045.0,Corey Kispert
17896026.0,Franz Wagner
17896073.0,Jalen Suggs
17896051.0,Joshua Primo
17896065.0,Josh Giddey
17896036.0,Tre Mann
18677954.0,Jared Butler
17896021.0,Jeremiah Robinson-Earl
4197387.0,Vit Krejci
17895966.0,Jalen Green
17896062.0,Alperen Sengun
4197356.0,Leandro Bolmaro
17896023.0,Josh Christopher
17896022.0,Brandon Boston Jr.
17896040.0,Jalen Johnson
19465586.0,Kevin Pangos
17553993.0,Joel Ayayi
17895854.0,Charles Bassey
17896097.0,Jose Alvarado
17896029.0,Sharife Cooper
17553997.0,Marcus Garrett
17553988.0,Jeff Dowtin
17896038.0,Day'Ron Sharpe
17896033.0,Miles McBride
18678057.0,Jamorko Pickett
17895967.0,Isaiah Todd
17896031.0,Nah'Shon Hyland
19465326.0,Jock Landale
17896041.0,Keon Johnson
17554002.0,DeJon Jarreau
17896089.0,Duane Washington Jr.
17553979.0,Jonathan Kuminga
17896075.0,Cade Cunningham
17896070.0,Usman Garuba
11891374.0,Omer Yurtseven
17896103.0,Jay Huff
17896025.0,Jaden Springer
17896064.0,Joe Wieskamp
17896078.0,Aaron Wiggins
4197388.0,Marko Simonovic
17896044.0,Kessler Edwards
17896120.0,Ish Wainright
17896042.0,Jason Preston
17896058.0,Trendon Watford
17895968.0,Daishen Nix
17896020.0,David Johnson
18678001.0,JT Thor
17896106.0,Eugene Omoruyi
17553967.0,Neemias Queta
17553999.0,Chaundee Brown
17896066.0,Yves Pons
17554001.0,Javonte Smart
4197232.0,Arnoldas Kulboka
17896061.0,Scottie Lewis
17896049.0,David Duke Jr.
24102469.0,Malcolm Hill
17896071.0,Isaiah Livers
666598.0,Hassani Gravett
23800531.0,Aleem Ford
17895902.0,Tyler Hall
17553983.0,Trevelin Queen
17554000.0,JaQuori McLaughlin
10384980.0,Myles Powell
24102396.0,Trevon Scott
17553986.0,Ade Murkey
17896072.0,Moses Wright
17554006.0,Jordan Schakel
17896099.0,Carlik Jones
17895839.0,Javin DeLaurier
17896116.0,Terry Taylor
24338188.0,Cat Barber
24338541.0,Malik Ellison
17895899.0,Shaq Buchanan
17554005.0,Mac McClung
24417679.0,Xavier Moon
24590029.0,Craig Sword
18678058.0,Jordan Goodwin
24572055.0,Olivier Sarr
17896009.0,Rob Edwards
24489241.0,Cameron McGriff
24489167.0,Brandon Williams
24489019.0,Jarron Cumberland
24590098.0,Justin Tillman
17895769.0,Keifer Sykes
24602685.0,Trayvon Palmer
19465584.0,Micah Potter
17895994.0,Xavier Sneed
19465583.0,Jaime Echenique
17895875.0,Aric Holman
17896101.0,MJ Walker
24839769.0,Paris Bass
24850479.0,Jaysean Paige
17895912.0,Ahmad Caver
17896007.0,Braxton Key
17895988.0,Jon Teske
666960.0,Lindell Wigginton
27924547.0,Lindy Waters III
17896017.0,Matt Ryan
30053472.0,Gabriel Lundberg
17553987.0,Zavier Simpson
17896074.0,McKinley Wright IV
17896093.0,Feron Hunt
17553998.0,D.J. Stewart Jr.
31890572.0,Gabe York
11314392.0,Luca Vildoza
38017707.0,JD Davison
38017697.0,Max Christie
38017712.0,Ryan Rollins
38017656.0,Scotty Pippen Jr.
38017716.0,Ousmane Dieng
38017703.0,Jalen Williams
38017690.0,Shaedon Sharpe
38017711.0,Jabari Walker
38017705.0,Walker Kessler
38017709.0,Christian Braun
38017679.0,Jaden Hardy
38017677.0,Dyson Daniels
38017696.0,Nikola Jovic
38017684.0,Jabari Smith Jr.
38017695.0,Tari Eason
38017689.0,AJ Griffin
38017737.0,Trevor Hudgins
38017710.0,Christian Koloko
38017662.0,Isaiah Mobley
38017686.0,Bennedict Mathurin
38017687.0,Johnny Davis
38017701.0,Kendall Brown
38017683.0,Paolo Banchero
38017682.0,Jaden Ivey
38017694.0,Jalen Duren
38017724.0,Caleb Houstan
38017718.0,Buddy Boeheim
38017607.0,Kevon Harris
38017729.0,David Roddy
38017728.0,Jake LaRavia
38017702.0,Kennedy Chandler
38017732.0,Kenneth Lofton Jr.
38017699.0,Jeremy Sochan
38017698.0,Mark Williams
38017708.0,Bryce McGowens
38017676.0,MarJon Beauchamp
38017507.0,Andrew Nembhard
38017692.0,Malaki Branham
38017620.0,Ochai Agbaji
38017704.0,Patrick Baldwin Jr.
38017733.0,A.J. Green
38017688.0,Keegan Murray
38017700.0,Wendell Moore Jr.
38017706.0,Jaylin Williams
38017739.0,Simone Fontecchio
38017722.0,Tyrese Martin
38017734.0,Jamal Cain
38017726.0,Dereon Seabron
19465585.0,Dru Smith
38017738.0,Chima Moneke
38017693.0,Blake Wesley
38017719.0,Dalen Terry
38017630.0,Johnny Juzang
38017731.0,Vince Williams Jr.
38017725.0,Moussa Diabate
38017713.0,Jordan Hall
