id,date,season,status,home_team_score,visitor_team_score,home_team_name,home_team_id,visitor_team_name,visitor_team_id
473433,2021-10-22,2021,Final,128,112,Chicago Bulls,5,New Orleans Pelicans,19
473434,2021-10-22,2021,Final,101,110,Sacramento Kings,26,Utah Jazz,29
473432,2021-10-22,2021,Final,105,115,Los Angeles Lakers,14,Phoenix Suns,24
473430,2021-10-22,2021,Final,102,96,Denver Nuggets,8,San Antonio Spurs,27
473437,2021-10-23,2021,Final,96,89,Minnesota Timberwolves,18,New Orleans Pelicans,19
473435,2021-10-23,2021,Final,114,120,LA Clippers,13,Memphis Grizzlies,15
473441,2021-10-23,2021,Final,134,105,Portland Trail Blazers,25,Phoenix Suns,24
473438,2021-10-23,2021,Final,97,82,Chicago Bulls,5,Detroit Pistons,9
473442,2021-10-23,2021,Final,111,121,San Antonio Spurs,27,Milwaukee Bucks,17
473439,2021-10-23,2021,Final,101,95,Cleveland Cavaliers,6,Atlanta Hawks,1
473440,2021-10-23,2021,Final,95,103,Toronto Raptors,28,Dallas Mavericks,7
473436,2021-10-23,2021,Final,102,91,Indiana Pacers,12,Miami Heat,16
473443,2021-10-24,2021,Final,97,107,Houston Rockets,11,Boston Celtics,2
473447,2021-10-24,2021,Final,107,119,Sacramento Kings,26,Golden State Warriors,10
473448,2021-10-24,2021,Final,95,111,Brooklyn Nets,3,Charlotte Hornets,4
473444,2021-10-24,2021,Final,104,110,New York Knicks,20,Orlando Magic,22
473445,2021-10-24,2021,Final,103,115,Oklahoma City Thunder,21,Philadelphia 76ers,23
473446,2021-10-24,2021,Final,121,118,Los Angeles Lakers,14,Memphis Grizzlies,15
473450,2021-10-25,2021,Final,108,111,Toronto Raptors,28,Chicago Bulls,5
473449,2021-10-25,2021,Final,98,107,Minnesota Timberwolves,18,New Orleans Pelicans,19
473454,2021-10-25,2021,Final,122,104,Atlanta Hawks,1,Detroit Pistons,9
473457,2021-10-25,2021,Final,116,86,LA Clippers,13,Portland Trail Blazers,25
473451,2021-10-25,2021,Final,107,90,Miami Heat,16,Orlando Magic,22
473452,2021-10-25,2021,Final,109,119,Indiana Pacers,12,Milwaukee Bucks,17
473455,2021-10-25,2021,Final,129,140,Charlotte Hornets,4,Boston Celtics,2
473453,2021-10-25,2021,Final,104,90,Brooklyn Nets,3,Washington Wizards,30
473456,2021-10-25,2021,Final,87,99,Denver Nuggets,8,Cleveland Cavaliers,6
473461,2021-10-26,2021,Final,112,99,New York Knicks,20,Philadelphia 76ers,23
473462,2021-10-26,2021,Final,122,110,Utah Jazz,29,Denver Nuggets,8
473458,2021-10-26,2021,Final,116,106,Dallas Mavericks,7,Houston Rockets,11
473460,2021-10-26,2021,Final,121,125,San Antonio Spurs,27,Los Angeles Lakers,14
473459,2021-10-26,2021,Final,98,106,Oklahoma City Thunder,21,Golden State Warriors,10
473472,2021-10-27,2021,Final,116,96,Portland Trail Blazers,25,Memphis Grizzlies,15
473464,2021-10-27,2021,Final,108,113,Milwaukee Bucks,17,Minnesota Timberwolves,18
473471,2021-10-27,2021,Final,79,92,LA Clippers,13,Cleveland Cavaliers,6
473470,2021-10-27,2021,Final,93,106,Brooklyn Nets,3,Miami Heat,16
473468,2021-10-27,2021,Final,118,100,Toronto Raptors,28,Indiana Pacers,12
473466,2021-10-27,2021,Final,111,120,Orlando Magic,22,Charlotte Hornets,4
473465,2021-10-27,2021,Final,123,115,Oklahoma City Thunder,21,Los Angeles Lakers,14
473467,2021-10-27,2021,Final,107,116,Boston Celtics,2,Washington Wizards,30
473469,2021-10-27,2021,Final,107,110,Phoenix Suns,24,Sacramento Kings,26
473463,2021-10-27,2021,Final,99,102,New Orleans Pelicans,19,Atlanta Hawks,1
473475,2021-10-28,2021,Final,110,102,Philadelphia 76ers,23,Detroit Pistons,9
473473,2021-10-28,2021,Final,122,111,Washington Wizards,30,Atlanta Hawks,1
473478,2021-10-28,2021,Final,101,104,Golden State Warriors,10,Memphis Grizzlies,15
473474,2021-10-28,2021,Final,103,104,Chicago Bulls,5,New York Knicks,20
473477,2021-10-28,2021,Final,104,99,Dallas Mavericks,7,San Antonio Spurs,27
473476,2021-10-28,2021,Final,91,122,Houston Rockets,11,Utah Jazz,29
473482,2021-10-29,2021,Final,106,75,Denver Nuggets,8,Dallas Mavericks,7
473480,2021-10-29,2021,Final,111,92,Portland Trail Blazers,25,LA Clippers,13
473484,2021-10-29,2021,Final,109,113,New Orleans Pelicans,19,Sacramento Kings,26
473479,2021-10-29,2021,Final,110,109,Toronto Raptors,28,Orlando Magic,22
473481,2021-10-29,2021,Final,105,98,Brooklyn Nets,3,Indiana Pacers,12
473483,2021-10-29,2021,Final,114,99,Miami Heat,16,Charlotte Hornets,4
473485,2021-10-29,2021,Final,113,101,Los Angeles Lakers,14,Cleveland Cavaliers,6
473489,2021-10-30,2021,Final,107,99,Chicago Bulls,5,Utah Jazz,29
473492,2021-10-30,2021,Final,91,93,Minnesota Timberwolves,18,Denver Nuggets,8
473487,2021-10-30,2021,Final,103,129,Memphis Grizzlies,15,Miami Heat,16
473494,2021-10-30,2021,Final,94,97,Indiana Pacers,12,Toronto Raptors,28
473490,2021-10-30,2021,Final,103,82,Golden State Warriors,10,Oklahoma City Thunder,21
473486,2021-10-30,2021,Final,115,112,Washington Wizards,30,Boston Celtics,2
473496,2021-10-30,2021,Final,101,92,Phoenix Suns,24,Cleveland Cavaliers,6
473491,2021-10-30,2021,Final,117,123,New Orleans Pelicans,19,New York Knicks,20
473493,2021-10-30,2021,Final,110,103,Detroit Pistons,9,Orlando Magic,22
473495,2021-10-30,2021,Final,122,94,Philadelphia 76ers,23,Atlanta Hawks,1
473488,2021-10-30,2021,Final,93,102,Milwaukee Bucks,17,San Antonio Spurs,27
473498,2021-10-31,2021,Final,95,85,Los Angeles Lakers,14,Houston Rockets,11
473501,2021-10-31,2021,Final,117,91,Brooklyn Nets,3,Detroit Pistons,9
473499,2021-10-31,2021,Final,95,107,Milwaukee Bucks,17,Utah Jazz,29
473500,2021-10-31,2021,Final,125,113,Charlotte Hornets,4,Portland Trail Blazers,25
473497,2021-10-31,2021,Final,105,99,Dallas Mavericks,7,Sacramento Kings,26
473502,2021-11-01,2021,Final,104,113,New York Knicks,20,Toronto Raptors,28
473506,2021-11-01,2021,Final,97,115,Minnesota Timberwolves,18,Orlando Magic,22
473503,2021-11-01,2021,Final,113,103,Philadelphia 76ers,23,Portland Trail Blazers,25
473504,2021-11-01,2021,Final,131,118,Indiana Pacers,12,San Antonio Spurs,27
473509,2021-11-01,2021,Final,106,97,Memphis Grizzlies,15,Denver Nuggets,8
473505,2021-11-01,2021,Final,118,111,Atlanta Hawks,1,Washington Wizards,30
473510,2021-11-01,2021,Final,99,94,LA Clippers,13,Oklahoma City Thunder,21
473512,2021-11-02,2021,Final,89,117,Detroit Pistons,9,Milwaukee Bucks,17
473513,2021-11-02,2021,Final,119,113,Utah Jazz,29,Sacramento Kings,26
473514,2021-11-02,2021,Final,112,100,Phoenix Suns,24,New Orleans Pelicans,19
473515,2021-11-02,2021,Final,119,117,Los Angeles Lakers,14,Houston Rockets,11
473511,2021-11-02,2021,Final,110,125,Dallas Mavericks,7,Miami Heat,16
473520,2021-11-03,2021,Final,107,104,Cleveland Cavaliers,6,Portland Trail Blazers,25
473519,2021-11-03,2021,Final,100,109,Washington Wizards,30,Toronto Raptors,28
473522,2021-11-03,2021,Final,115,126,Minnesota Timberwolves,18,LA Clippers,13
473521,2021-11-03,2021,Final,108,106,Memphis Grizzlies,15,Denver Nuggets,8
473523,2021-11-03,2021,Final,103,98,Philadelphia 76ers,23,Chicago Bulls,5
473526,2021-11-03,2021,Final,112,99,Sacramento Kings,26,New Orleans Pelicans,19
473516,2021-11-03,2021,Final,117,108,Brooklyn Nets,3,Atlanta Hawks,1
473517,2021-11-03,2021,Final,111,98,Indiana Pacers,12,New York Knicks,20
473525,2021-11-03,2021,Final,114,92,Golden State Warriors,10,Charlotte Hornets,4
473518,2021-11-03,2021,Final,79,92,Orlando Magic,22,Boston Celtics,2
473524,2021-11-03,2021,Final,108,109,San Antonio Spurs,27,Dallas Mavericks,7
473527,2021-11-04,2021,Final,98,109,Detroit Pistons,9,Philadelphia 76ers,23
473531,2021-11-04,2021,Final,123,111,Phoenix Suns,24,Houston Rockets,11
473529,2021-11-04,2021,Final,78,95,Miami Heat,16,Boston Celtics,2
473528,2021-11-04,2021,Final,98,116,Atlanta Hawks,1,Utah Jazz,29
473530,2021-11-04,2021,Final,104,107,Los Angeles Lakers,14,Oklahoma City Thunder,21
473535,2021-11-05,2021,Final,115,87,Washington Wizards,30,Memphis Grizzlies,15
473532,2021-11-05,2021,Final,98,113,Milwaukee Bucks,17,New York Knicks,20
473540,2021-11-05,2021,Final,140,110,Sacramento Kings,26,Charlotte Hornets,4
473539,2021-11-05,2021,Final,110,106,Portland Trail Blazers,25,Indiana Pacers,12
473533,2021-11-05,2021,Final,101,102,Toronto Raptors,28,Cleveland Cavaliers,6
473536,2021-11-05,2021,Final,90,96,Detroit Pistons,9,Brooklyn Nets,3
473534,2021-11-05,2021,Final,89,102,Orlando Magic,22,San Antonio Spurs,27
473537,2021-11-05,2021,Final,84,104,Minnesota Timberwolves,18,LA Clippers,13
473538,2021-11-05,2021,Final,126,85,Golden State Warriors,10,New Orleans Pelicans,19
473541,2021-11-06,2021,Final,95,94,Denver Nuggets,8,Houston Rockets,11
473546,2021-11-06,2021,Final,121,117,Phoenix Suns,24,Atlanta Hawks,1
473543,2021-11-06,2021,Final,105,90,Portland Trail Blazers,25,Los Angeles Lakers,14
473544,2021-11-06,2021,Final,107,104,Dallas Mavericks,7,Boston Celtics,2
473542,2021-11-06,2021,Final,105,114,Chicago Bulls,5,Philadelphia 76ers,23
473545,2021-11-06,2021,Final,118,115,Miami Heat,16,Utah Jazz,29
473549,2021-11-07,2021,Final,101,94,Washington Wizards,30,Milwaukee Bucks,17
473551,2021-11-07,2021,Final,120,106,LA Clippers,13,Charlotte Hornets,4
473547,2021-11-07,2021,Final,120,107,Golden State Warriors,10,Houston Rockets,11
473552,2021-11-07,2021,Final,103,116,Toronto Raptors,28,Brooklyn Nets,3
473550,2021-11-07,2021,Final,107,100,Orlando Magic,22,Utah Jazz,29
473554,2021-11-07,2021,Final,109,126,New York Knicks,20,Cleveland Cavaliers,6
473548,2021-11-07,2021,Final,99,94,Oklahoma City Thunder,21,San Antonio Spurs,27
473553,2021-11-07,2021,Final,91,94,Sacramento Kings,26,Indiana Pacers,12
473559,2021-11-08,2021,Final,104,109,Sacramento Kings,26,Phoenix Suns,24
473561,2021-11-08,2021,Final,118,95,Chicago Bulls,5,Brooklyn Nets,3
473560,2021-11-08,2021,Final,96,103,Philadelphia 76ers,23,New York Knicks,20
473555,2021-11-08,2021,Final,127,113,Golden State Warriors,10,Atlanta Hawks,1
473557,2021-11-08,2021,Final,125,118,Memphis Grizzlies,15,Minnesota Timberwolves,18
473558,2021-11-08,2021,Final,113,96,Denver Nuggets,8,Miami Heat,16
473556,2021-11-08,2021,Final,108,92,Dallas Mavericks,7,New Orleans Pelicans,19
473562,2021-11-08,2021,Final,126,123,Los Angeles Lakers,14,Charlotte Hornets,4
473565,2021-11-09,2021,Final,117,109,LA Clippers,13,Portland Trail Blazers,25
473563,2021-11-09,2021,Final,109,118,Philadelphia 76ers,23,Milwaukee Bucks,17
473564,2021-11-09,2021,Final,110,98,Utah Jazz,29,Atlanta Hawks,1
473569,2021-11-10,2021,Final,90,123,Orlando Magic,22,Brooklyn Nets,3
473571,2021-11-10,2021,Final,136,117,San Antonio Spurs,27,Sacramento Kings,26
473573,2021-11-10,2021,Final,117,107,Chicago Bulls,5,Dallas Mavericks,7
473566,2021-11-10,2021,Final,104,112,Houston Rockets,11,Detroit Pistons,9
473572,2021-11-10,2021,Final,100,108,New Orleans Pelicans,19,Oklahoma City Thunder,21
473575,2021-11-10,2021,Final,108,118,Memphis Grizzlies,15,Charlotte Hornets,4
473567,2021-11-10,2021,Final,104,88,Boston Celtics,2,Toronto Raptors,28
473576,2021-11-10,2021,Final,119,109,Phoenix Suns,24,Portland Trail Blazers,25
473577,2021-11-10,2021,Final,123,110,Golden State Warriors,10,Minnesota Timberwolves,18
473570,2021-11-10,2021,Final,100,112,New York Knicks,20,Milwaukee Bucks,17
473578,2021-11-10,2021,Final,120,117,Los Angeles Lakers,14,Miami Heat,16
473574,2021-11-10,2021,Final,101,98,Denver Nuggets,8,Indiana Pacers,12
473568,2021-11-10,2021,Final,92,97,Cleveland Cavaliers,6,Washington Wizards,30
473579,2021-11-11,2021,Final,112,109,LA Clippers,13,Miami Heat,16
473581,2021-11-11,2021,Final,109,115,Philadelphia 76ers,23,Toronto Raptors,28
473580,2021-11-11,2021,Final,100,111,Utah Jazz,29,Indiana Pacers,12
473583,2021-11-12,2021,Final,92,104,Houston Rockets,11,Portland Trail Blazers,25
473587,2021-11-12,2021,Final,112,120,New Orleans Pelicans,19,Brooklyn Nets,3
473584,2021-11-12,2021,Final,122,113,Boston Celtics,2,Milwaukee Bucks,17
473591,2021-11-12,2021,Final,119,93,Golden State Warriors,10,Chicago Bulls,5
473582,2021-11-12,2021,Final,98,78,Cleveland Cavaliers,6,Detroit Pistons,9
473588,2021-11-12,2021,Final,109,123,San Antonio Spurs,27,Dallas Mavericks,7
473585,2021-11-12,2021,Final,94,119,Memphis Grizzlies,15,Phoenix Suns,24
473586,2021-11-12,2021,Final,104,96,Charlotte Hornets,4,New York Knicks,20
473590,2021-11-12,2021,Final,105,103,Oklahoma City Thunder,21,Sacramento Kings,26
473592,2021-11-12,2021,Final,83,107,Los Angeles Lakers,14,Minnesota Timberwolves,18
473589,2021-11-12,2021,Final,105,96,Denver Nuggets,8,Atlanta Hawks,1
473599,2021-11-13,2021,Final,91,89,Cleveland Cavaliers,6,Boston Celtics,2
473593,2021-11-13,2021,Final,105,111,Utah Jazz,29,Miami Heat,16
473594,2021-11-13,2021,Final,121,127,Toronto Raptors,28,Detroit Pistons,9
473596,2021-11-13,2021,Final,118,113,Indiana Pacers,12,Philadelphia 76ers,23
473597,2021-11-13,2021,Final,92,104,Orlando Magic,22,Washington Wizards,30
473598,2021-11-13,2021,Final,112,101,New Orleans Pelicans,19,Memphis Grizzlies,15
473595,2021-11-13,2021,Final,129,102,LA Clippers,13,Minnesota Timberwolves,18
473601,2021-11-14,2021,Final,124,95,Denver Nuggets,8,Portland Trail Blazers,25
473606,2021-11-14,2021,Final,96,120,Oklahoma City Thunder,21,Brooklyn Nets,3
473602,2021-11-14,2021,Final,114,106,Los Angeles Lakers,14,San Antonio Spurs,27
473604,2021-11-14,2021,Final,106,102,Charlotte Hornets,4,Golden State Warriors,10
473600,2021-11-14,2021,Final,90,100,LA Clippers,13,Chicago Bulls,5
473603,2021-11-14,2021,Final,120,100,Atlanta Hawks,1,Milwaukee Bucks,17
473605,2021-11-14,2021,Final,89,115,Houston Rockets,11,Phoenix Suns,24
473616,2021-11-15,2021,Final,118,113,Portland Trail Blazers,25,Toronto Raptors,28
473617,2021-11-15,2021,Final,103,121,Los Angeles Lakers,14,Chicago Bulls,5
473607,2021-11-15,2021,Final,129,111,Atlanta Hawks,1,Orlando Magic,22
473611,2021-11-15,2021,Final,92,84,New York Knicks,20,Indiana Pacers,12
473607,2021-11-15,2021,Final,129,111,Atlanta Hawks,1,Orlando Magic,22
473612,2021-11-15,2021,Final,90,103,Oklahoma City Thunder,21,Miami Heat,16
473613,2021-11-15,2021,Final,107,129,Detroit Pistons,9,Sacramento Kings,26
473610,2021-11-15,2021,Final,96,99,Minnesota Timberwolves,18,Phoenix Suns,24
473616,2021-11-15,2021,Final,118,113,Portland Trail Blazers,25,Toronto Raptors,28
473609,2021-11-15,2021,Final,136,102,Memphis Grizzlies,15,Houston Rockets,11
473617,2021-11-15,2021,Final,103,121,Los Angeles Lakers,14,Chicago Bulls,5
473618,2021-11-16,2021,Final,99,117,Brooklyn Nets,3,Golden State Warriors,10
473619,2021-11-16,2021,Final,106,92,LA Clippers,13,San Antonio Spurs,27
473620,2021-11-16,2021,Final,120,85,Utah Jazz,29,Philadelphia 76ers,23
473626,2021-11-17,2021,Final,98,104,New York Knicks,20,Orlando Magic,22
473623,2021-11-17,2021,Final,113,98,Miami Heat,16,New Orleans Pelicans,19
473625,2021-11-17,2021,Final,97,87,Charlotte Hornets,4,Washington Wizards,30
473624,2021-11-17,2021,Final,97,89,Detroit Pistons,9,Indiana Pacers,12
473621,2021-11-17,2021,Final,110,99,Atlanta Hawks,1,Boston Celtics,2
473631,2021-11-17,2021,Final,112,107,Portland Trail Blazers,25,Chicago Bulls,5
473629,2021-11-17,2021,Final,107,97,Minnesota Timberwolves,18,Sacramento Kings,26
473622,2021-11-17,2021,Final,109,99,Brooklyn Nets,3,Cleveland Cavaliers,6
473630,2021-11-17,2021,Final,105,98,Phoenix Suns,24,Dallas Mavericks,7
473627,2021-11-17,2021,Final,109,84,Milwaukee Bucks,17,Los Angeles Lakers,14
473628,2021-11-17,2021,Final,101,89,Oklahoma City Thunder,21,Houston Rockets,11
473635,2021-11-18,2021,Final,115,90,Minnesota Timberwolves,18,San Antonio Spurs,27
473634,2021-11-18,2021,Final,112,97,Miami Heat,16,Washington Wizards,30
473633,2021-11-18,2021,Final,89,104,Cleveland Cavaliers,6,Golden State Warriors,10
473637,2021-11-18,2021,Final,119,103,Utah Jazz,29,Toronto Raptors,28
473636,2021-11-18,2021,Final,120,108,Memphis Grizzlies,15,LA Clippers,13
473632,2021-11-18,2021,Final,89,103,Denver Nuggets,8,Philadelphia 76ers,23
473639,2021-11-19,2021,Final,115,113,Brooklyn Nets,3,Orlando Magic,22
473642,2021-11-19,2021,Final,108,114,Denver Nuggets,8,Chicago Bulls,5
473645,2021-11-19,2021,Final,94,81,New Orleans Pelicans,19,LA Clippers,13
473644,2021-11-19,2021,Final,130,108,Boston Celtics,2,Los Angeles Lakers,14
473646,2021-11-19,2021,Final,89,108,Sacramento Kings,26,Toronto Raptors,28
473643,2021-11-19,2021,Final,102,105,Detroit Pistons,9,Golden State Warriors,10
473641,2021-11-19,2021,Final,112,104,Phoenix Suns,24,Dallas Mavericks,7
473640,2021-11-19,2021,Final,121,118,Charlotte Hornets,4,Indiana Pacers,12
473638,2021-11-19,2021,Final,96,89,Milwaukee Bucks,17,Oklahoma City Thunder,21
473650,2021-11-20,2021,Final,138,95,Minnesota Timberwolves,18,Memphis Grizzlies,15
473652,2021-11-20,2021,Final,115,105,Atlanta Hawks,1,Charlotte Hornets,4
473647,2021-11-20,2021,Final,105,123,Sacramento Kings,26,Utah Jazz,29
473649,2021-11-20,2021,Final,106,99,New York Knicks,20,Houston Rockets,11
473655,2021-11-20,2021,Final,118,111,Portland Trail Blazers,25,Philadelphia 76ers,23
473651,2021-11-20,2021,Final,117,108,Milwaukee Bucks,17,Orlando Magic,22
473648,2021-11-20,2021,Final,111,105,Boston Celtics,2,Oklahoma City Thunder,21
473653,2021-11-20,2021,Final,111,94,Indiana Pacers,12,New Orleans Pelicans,19
473654,2021-11-20,2021,Final,103,100,Washington Wizards,30,Miami Heat,16
473659,2021-11-21,2021,Final,126,97,Phoenix Suns,24,Denver Nuggets,8
473658,2021-11-21,2021,Final,97,91,LA Clippers,13,Dallas Mavericks,7
473660,2021-11-21,2021,Final,119,104,Golden State Warriors,10,Toronto Raptors,28
473656,2021-11-21,2021,Final,116,121,Detroit Pistons,9,Los Angeles Lakers,14
473657,2021-11-21,2021,Final,109,103,Chicago Bulls,5,New York Knicks,20
473664,2021-11-22,2021,Final,108,90,Boston Celtics,2,Houston Rockets,11
473668,2021-11-22,2021,Final,111,115,San Antonio Spurs,27,Phoenix Suns,24
473670,2021-11-22,2021,Final,94,102,Sacramento Kings,26,Philadelphia 76ers,23
473662,2021-11-22,2021,Final,77,109,Chicago Bulls,5,Indiana Pacers,12
473666,2021-11-22,2021,Final,123,92,Milwaukee Bucks,17,Orlando Magic,22
473663,2021-11-22,2021,Final,113,101,Atlanta Hawks,1,Oklahoma City Thunder,21
473661,2021-11-22,2021,Final,118,119,Utah Jazz,29,Memphis Grizzlies,15
473667,2021-11-22,2021,Final,103,109,Washington Wizards,30,Charlotte Hornets,4
473669,2021-11-22,2021,Final,96,110,New Orleans Pelicans,19,Minnesota Timberwolves,18
473665,2021-11-22,2021,Final,112,117,Cleveland Cavaliers,6,Brooklyn Nets,3
473673,2021-11-23,2021,Final,104,112,LA Clippers,13,Dallas Mavericks,7
473672,2021-11-23,2021,Final,119,100,Portland Trail Blazers,25,Denver Nuggets,8
473674,2021-11-23,2021,Final,92,100,Detroit Pistons,9,Miami Heat,16
473671,2021-11-23,2021,Final,106,100,New York Knicks,20,Los Angeles Lakers,14
473687,2021-11-24,2021,Final,125,121,Sacramento Kings,26,Portland Trail Blazers,25
473685,2021-11-24,2021,Final,106,124,San Antonio Spurs,27,Atlanta Hawks,1
473677,2021-11-24,2021,Final,104,123,Boston Celtics,2,Brooklyn Nets,3
473678,2021-11-24,2021,Final,114,93,Milwaukee Bucks,17,Detroit Pistons,9
473676,2021-11-24,2021,Final,127,102,New Orleans Pelicans,19,Washington Wizards,30
473683,2021-11-24,2021,Final,99,106,Orlando Magic,22,Charlotte Hornets,4
473682,2021-11-24,2021,Final,118,113,Houston Rockets,11,Chicago Bulls,5
473679,2021-11-24,2021,Final,113,126,Memphis Grizzlies,15,Toronto Raptors,28
473684,2021-11-24,2021,Final,104,110,Oklahoma City Thunder,21,Utah Jazz,29
473680,2021-11-24,2021,Final,116,124,Indiana Pacers,12,Los Angeles Lakers,14
473675,2021-11-24,2021,Final,115,120,Cleveland Cavaliers,6,Phoenix Suns,24
473681,2021-11-24,2021,Final,113,101,Minnesota Timberwolves,18,Miami Heat,16
473686,2021-11-24,2021,Final,116,96,Golden State Warriors,10,Philadelphia 76ers,23
473697,2021-11-26,2021,Final,97,98,Utah Jazz,29,New Orleans Pelicans,19
473693,2021-11-26,2021,Final,114,97,Indiana Pacers,12,Toronto Raptors,28
473690,2021-11-26,2021,Final,100,132,Memphis Grizzlies,15,Atlanta Hawks,1
473698,2021-11-26,2021,Final,118,103,Golden State Warriors,10,Portland Trail Blazers,25
473691,2021-11-26,2021,Final,97,118,New York Knicks,20,Phoenix Suns,24
473689,2021-11-26,2021,Final,88,123,Orlando Magic,22,Chicago Bulls,5
473694,2021-11-26,2021,Final,133,115,Charlotte Hornets,4,Minnesota Timberwolves,18
473696,2021-11-26,2021,Final,96,88,San Antonio Spurs,27,Boston Celtics,2
473699,2021-11-26,2021,Final,137,141,Los Angeles Lakers,14,Sacramento Kings,26
473695,2021-11-26,2021,Final,99,101,Oklahoma City Thunder,21,Washington Wizards,30
473692,2021-11-26,2021,Final,109,120,Denver Nuggets,8,Milwaukee Bucks,17
473688,2021-11-26,2021,Final,107,96,LA Clippers,13,Detroit Pistons,9
473701,2021-11-27,2021,Final,104,107,Chicago Bulls,5,Miami Heat,16
473700,2021-11-27,2021,Final,90,99,Atlanta Hawks,1,New York Knicks,20
473703,2021-11-27,2021,Final,146,143,Houston Rockets,11,Charlotte Hornets,4
473705,2021-11-27,2021,Final,120,121,Philadelphia 76ers,23,Minnesota Timberwolves,18
473706,2021-11-27,2021,Final,114,120,Dallas Mavericks,7,Washington Wizards,30
473704,2021-11-27,2021,Final,105,92,Cleveland Cavaliers,6,Orlando Magic,22
473702,2021-11-27,2021,Final,127,105,Utah Jazz,29,New Orleans Pelicans,19
473707,2021-11-27,2021,Final,107,113,Brooklyn Nets,3,Phoenix Suns,24
473709,2021-11-28,2021,Final,90,105,LA Clippers,13,Golden State Warriors,10
473711,2021-11-28,2021,Final,100,118,Indiana Pacers,12,Milwaukee Bucks,17
473708,2021-11-28,2021,Final,128,101,Memphis Grizzlies,15,Sacramento Kings,26
473709,2021-11-28,2021,Final,90,105,LA Clippers,13,Golden State Warriors,10
473714,2021-11-29,2021,Final,100,98,Minnesota Timberwolves,18,Indiana Pacers,12
473717,2021-11-29,2021,Final,133,119,Chicago Bulls,5,Charlotte Hornets,4
473721,2021-11-29,2021,Final,104,123,LA Clippers,13,New Orleans Pelicans,19
473715,2021-11-29,2021,Final,129,107,Utah Jazz,29,Portland Trail Blazers,25
473713,2021-11-29,2021,Final,111,120,Miami Heat,16,Denver Nuggets,8
473720,2021-11-29,2021,Final,96,114,Dallas Mavericks,7,Cleveland Cavaliers,6
473719,2021-11-29,2021,Final,102,89,Houston Rockets,11,Oklahoma City Thunder,21
473718,2021-11-29,2021,Final,101,96,Philadelphia 76ers,23,Orlando Magic,22
473716,2021-11-29,2021,Final,116,99,San Antonio Spurs,27,Washington Wizards,30
473725,2021-11-30,2021,Final,104,96,Phoenix Suns,24,Golden State Warriors,10
473723,2021-11-30,2021,Final,112,110,Brooklyn Nets,3,New York Knicks,20
473722,2021-11-30,2021,Final,91,98,Toronto Raptors,28,Memphis Grizzlies,15
473726,2021-11-30,2021,Final,92,117,Sacramento Kings,26,Los Angeles Lakers,14
473724,2021-11-30,2021,Final,110,92,Portland Trail Blazers,25,Detroit Pistons,9
473732,2021-12-01,2021,Final,115,107,Washington Wizards,30,Minnesota Timberwolves,18
473728,2021-12-01,2021,Final,108,103,Orlando Magic,22,Denver Nuggets,8
473731,2021-12-01,2021,Final,110,114,Oklahoma City Thunder,21,Houston Rockets,11
473727,2021-12-01,2021,Final,85,111,Miami Heat,16,Cleveland Cavaliers,6
473734,2021-12-01,2021,Final,127,125,Milwaukee Bucks,17,Charlotte Hornets,4
473733,2021-12-01,2021,Final,107,139,New Orleans Pelicans,19,Dallas Mavericks,7
473730,2021-12-01,2021,Final,88,87,Boston Celtics,2,Philadelphia 76ers,23
473729,2021-12-01,2021,Final,111,114,Indiana Pacers,12,Atlanta Hawks,1
473735,2021-12-01,2021,Final,115,124,LA Clippers,13,Sacramento Kings,26
473739,2021-12-02,2021,Final,114,103,Phoenix Suns,24,Detroit Pistons,9
473740,2021-12-02,2021,Final,83,114,Portland Trail Blazers,25,San Antonio Spurs,27
473738,2021-12-02,2021,Final,152,79,Memphis Grizzlies,15,Oklahoma City Thunder,21
473736,2021-12-02,2021,Final,115,119,New York Knicks,20,Chicago Bulls,5
473737,2021-12-02,2021,Final,97,93,Toronto Raptors,28,Milwaukee Bucks,17
473743,2021-12-03,2021,Final,118,116,Houston Rockets,11,Orlando Magic,22
473746,2021-12-03,2021,Final,110,105,Brooklyn Nets,3,Minnesota Timberwolves,18
473741,2021-12-03,2021,Final,115,119,Los Angeles Lakers,14,LA Clippers,13
473747,2021-12-03,2021,Final,101,116,Washington Wizards,30,Cleveland Cavaliers,6
473745,2021-12-03,2021,Final,104,113,Indiana Pacers,12,Miami Heat,16
473742,2021-12-03,2021,Final,118,96,Golden State Warriors,10,Phoenix Suns,24
473748,2021-12-03,2021,Final,91,107,Dallas Mavericks,7,New Orleans Pelicans,19
473744,2021-12-03,2021,Final,96,98,Atlanta Hawks,1,Philadelphia 76ers,23
473749,2021-12-03,2021,Final,137,130,Utah Jazz,29,Boston Celtics,2
473754,2021-12-04,2021,Final,90,97,Dallas Mavericks,7,Memphis Grizzlies,15
473756,2021-12-04,2021,Final,117,145,Portland Trail Blazers,25,Boston Celtics,2
473755,2021-12-04,2021,Final,107,111,Brooklyn Nets,3,Chicago Bulls,5
473750,2021-12-04,2021,Final,107,112,Golden State Warriors,10,San Antonio Spurs,27
473751,2021-12-04,2021,Final,99,113,New York Knicks,20,Denver Nuggets,8
473753,2021-12-04,2021,Final,104,99,Sacramento Kings,26,LA Clippers,13
473752,2021-12-04,2021,Final,124,102,Milwaukee Bucks,17,Miami Heat,16
473757,2021-12-05,2021,Final,108,109,Cleveland Cavaliers,6,Utah Jazz,29
